ont,wikiPageWikiLink,link
http://fr.dbpedia.org/resource/Veau,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Microbiote_intestinal
http://fr.dbpedia.org/resource/Veille_sanitaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Djibouti
http://fr.dbpedia.org/resource/Veille_sanitaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Virus_de_la_grippe_A_(H5N1)
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Asana
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ascèse
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Divinité
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dualisme_(religion)
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Opposition_(politique)
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pada
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Religion
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Yama_(yoga)
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Yogi_Svatmarama
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Godhapitham_(l‘iguane).jpg
http://fr.dbpedia.org/resource/Assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Prothèse_(médecine)
http://fr.dbpedia.org/resource/Assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Santé
http://fr.dbpedia.org/resource/Asthme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Antihistaminique
http://fr.dbpedia.org/resource/Asthme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Asthme_professionnel
http://fr.dbpedia.org/resource/Asthme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Maladie_de_Crohn
http://fr.dbpedia.org/resource/Autogestion,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Économie_libre
http://fr.dbpedia.org/resource/Azathioprine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Cancérogène_du_groupe_1_du_CIRC
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1500
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1918
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Arras
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Assomption
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Auguste
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chalutier
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Composante_marine
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Compétence_exclusive
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Conseil_de_l'Union_européenne
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fernand_Khnopff
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gaufre_de_Bruxelles
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Groupe_d'experts_intergouvernemental_sur_l'évolution_du_climat
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Interpol
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Président_du_Conseil_européen
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rik_Wouters
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Réforme_de_la_sécurité_civile_belge
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Région_flamande
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Taux_de_fécondité
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ville_de_Bruxelles
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Vote_plural
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Zone_spéciale_de_conservation
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Maison_de_Habsbourg
http://fr.dbpedia.org/resource/Biofeedback,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Muscle
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1928
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Amérique_du_Sud
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/BAE_Systems
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chelsea_Football_Club
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dylan_Thomas
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Electric_Light_Orchestra
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Eric_Clapton
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Grande-Bretagne
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Irish_stew_(gastronomie)
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Le_Journal_de_Bridget_Jones_(film)
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Noir_(humain)
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Principauté_de_Galles
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Roger_Penrose
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rosalind_Franklin
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Réseau_Natura_2000
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Severn
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sous-continent_indien
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Squash
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Système_juridique
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Union_européenne
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Manchester
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mer_Celtique
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,"http://fr.dbpedia.org/resource/Fichier:2019_London,_Canary_Wharf_02.jpg"
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Broadcasting_House_20180902-2.jpg
http://fr.dbpedia.org/resource/Cage_thoracique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Vertébrés
http://fr.dbpedia.org/resource/Canal_lombaire_étroit,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Maladie_du_rachis
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/August_von_Wassermann
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Frottis
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gustave-Roussy
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Inflammation
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lèvre
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mutation_(génétique)
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Organisation_mondiale_de_la_santé
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Papyrus_Edwin_Smith
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Régime_Atkins
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1851
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Aiguille_hypodermique
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alimentation
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Angleterre
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cannabis_(usage_récréatif)
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cannabis_sativa
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Carl_von_Linné
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hydrophobie
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Égyptologie
http://fr.dbpedia.org/resource/Carcinome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Carcinome_embryonnaire
http://fr.dbpedia.org/resource/Catastrophisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fixisme
http://fr.dbpedia.org/resource/Catastrophisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Immanuel_Velikovsky
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Artère_carotide_commune
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Artère_temporale_superficielle
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Muscle_crico-thyroïdien
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1864
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Actes_de_capitulation_du_Japon
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Balance_commerciale
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Billet_de_banque
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Colonialisme
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Conseil_européen_des_relations_internationales
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Déchet_d'activités_économiques
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hefei
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jacques_Gernet
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Li_Hongzhi
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mékong
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Nanotechnologie
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/National_Geospatial-Intelligence_Agency
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Paysan
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Philippines
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,"http://fr.dbpedia.org/resource/Un_pays,_deux_systèmes"
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Université_de_Nankin
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Épithète_spécifique
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mandchoukouo
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mandchous
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,"http://fr.dbpedia.org/resource/Fichier:A_maglev_train_coming_out,_Pudong_International_Airport,_Shanghai.jpg"
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Yang_Liwei.jpg
http://fr.dbpedia.org/resource/Chiropraticien,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Métier_de_la_santé
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Association_médicale_américaine
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Bassin_(anatomie)
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Colonne_vertébrale
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dépendance_aux_médicaments
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Manipulation_vertébrale
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chirurgien-dentiste
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fumées_chirurgicales
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Georges_Mareschal
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Greffe_(médecine)
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Théorie_des_humeurs
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/William_Cheselden
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Adam
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Annales
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Charles_Seignobos
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gilbert_Génébrard
http://fr.dbpedia.org/resource/Personnages_de_Final_Fantasy_VII,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Johannes_Bugenhagen
http://fr.dbpedia.org/resource/Personnages_de_Final_Fantasy_VII,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Martin_Heidegger
http://fr.dbpedia.org/resource/Cocktail,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lait_de_poule
http://fr.dbpedia.org/resource/Cocktail,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sirop
http://fr.dbpedia.org/resource/Cocktail,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tabac_à_mâcher
http://fr.dbpedia.org/resource/Conservatisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Russell_Kirk
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Antipyrétique
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hémorragie
http://fr.dbpedia.org/resource/Crossover_thrash,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Batterie_(instrument)
http://fr.dbpedia.org/resource/Crossover_thrash,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/The_Exploited
http://fr.dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Faded_(chanson_d'Alan_Walker)
http://fr.dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Industrie_musicale
http://fr.dbpedia.org/resource/Date_limite_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Susan_Downey
http://fr.dbpedia.org/resource/Date_limite_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Un_ticket_pour_deux
http://fr.dbpedia.org/resource/Dermatome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Somite
http://fr.dbpedia.org/resource/Dernier_Recours_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Benoît_Marleau
http://fr.dbpedia.org/resource/Dernier_Recours_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Californie
http://fr.dbpedia.org/resource/Diagnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Description_des_espèces
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anna_Faris
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/David_Faustino
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Doublage
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jaime_Pressly
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lenny_Kravitz
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sydney_Pollack
http://fr.dbpedia.org/resource/Ergonomie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ergonomie_informatique
http://fr.dbpedia.org/resource/Ergonomie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Expérience_du_Magicien_d'Oz
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1956_en_littérature
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Judéo-espagnol
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Liste_de_langues_par_nombre_total_de_locuteurs
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Système_vocalique
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tariq_ibn_Ziyad
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wikisource
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Îles_Canaries
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hypocondrie
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jean-Martin_Charcot
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Méditation_transcendantale
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Statine
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ascèse
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fin_du_monde
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gnose
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Nicolas_(diacre)
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ophites
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Prière_de_Paul
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mal
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Marcionisme
http://fr.dbpedia.org/resource/Graduel,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chant_grégorien
http://fr.dbpedia.org/resource/Graduel,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Marie_(mère_de_Jésus)
http://fr.dbpedia.org/resource/Hernie_discale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Matrice_extracellulaire
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alfred_Binet
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alfred_D'Hont
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Opération_chirurgicale
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Caoutchouc_(matériau)
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Histologie
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ostéodensitométrie
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Prothèse_(médecine)
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Radiologie_numérique
http://fr.dbpedia.org/resource/Incidence_(épidémiologie),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pandémie
